path	transcript	t1	t2	quest_num
ordS79-13	а / с тобой одни ?	74.004	74.707	questions_wav/ordS79-13_question_1674.wav
ordS79-13	*Н ? # кран / вот стоит //	77.006	78.47800000000001	questions_wav/ordS79-13_question_1675.wav
ordS79-13	что мы можем ?	119.108	119.795	questions_wav/ordS79-13_question_1676.wav
ordS79-13	просто сам понимаю / да / откуда она течёт ?	137.581	139.685	questions_wav/ordS79-13_question_1677.wav
ordS79-13	ну / после того как / скажем / (...) посушить / и(:) (...) не подключать её ?	141.73	146.498	questions_wav/ordS79-13_question_1678.wav
ordS79-13	сейчас она течёт ?	151.191	152.156	questions_wav/ordS79-13_question_1679.wav
ordS79-13	ну () да / она она так ... так то он не на автомат был заряжен / а так / на этот на модуль / да ?	152.274	156.536	questions_wav/ordS79-13_question_1680.wav
ordS79-13	а(:) / на котёл ?	161.997	162.873	questions_wav/ordS79-13_question_1681.wav
ordS79-13	ну это пятнадцатый / наверное / да ?	213.346	214.689	questions_wav/ordS79-13_question_1682.wav
ordS79-13	гм ?	215.631	216.039	questions_wav/ordS79-13_question_1683.wav
ordS79-13	понимаешь / да ?	231.761	232.575	questions_wav/ordS79-13_question_1684.wav
ordS79-13	модуль ?	269.622	270.188	questions_wav/ordS79-13_question_1685.wav
ordS79-13	может / я говорю / действительно одно ?	282.094	283.317	questions_wav/ordS79-13_question_1686.wav
ordS79-13	может / просто сюда попала вода ?	314.51800000000003	316.049	questions_wav/ordS79-13_question_1687.wav
ordS79-13	у тебя два телефона ?	338.084	338.874	questions_wav/ordS79-13_question_1688.wav
ordS79-13	слушай / (...) (э-э) у вас когда тут вот котёл залило (э-э) у вас только котёл залило / ил... () или тут могло попасть и ещё куда-нибудь ?	377.926	384.671	questions_wav/ordS79-13_question_1689.wav
ordS79-13	там () та... (...) та... та... (э-э) (м-м) там то всё залило / это ясно там вентилятор перело... / а вот () (э-э) туда вот / где насос гэ вэ э стоит / туда не налилось воды ?	401.152	409.733	questions_wav/ordS79-13_question_1690.wav
ordS79-13	не попало туда у вас ?	410.791	411.921	questions_wav/ordS79-13_question_1691.wav
ordS79-13	у его / кстати / наверное ведь была / ты говоришь / вилка переставлена / да ?	446.6	449.498	questions_wav/ordS79-13_question_1692.wav
ordS79-13	то есть / () ты включил и вышел / то есть правильно я понимаю / да ?	452.429	454.826	questions_wav/ordS79-13_question_1693.wav
ordS79-13	и(:) там что была / земля была(:) (э-э) этот / пере... () это / поставлена () на () фазу / да ?	455.762	460.04200000000003	questions_wav/ordS79-13_question_1694.wav
ordS79-13	а / в кучу () вообще были поставлены / *Н ?	466.634	468.773	questions_wav/ordS79-13_question_1695.wav
ordS79-13	земля на фазу ?	471.569	472.633	questions_wav/ordS79-13_question_1696.wav
ordS79-13	так () коричневый на землю / а земля на фазу ?	474.603	476.837	questions_wav/ordS79-13_question_1697.wav
ordS79-13	я поэтому спрашиваю / может (...) вода даже туда попала каким-то образом ?	508.834	512.401	questions_wav/ordS79-13_question_1698.wav
ordS79-13	ну(:) / что здесь будем делать / Дим% ?	560.632	562.137	questions_wav/ordS79-13_question_1699.wav
ordS79-13	не(:) / давай мы это не будем / это самое / (...) там ... # мы можем ... () мы можем что ? (э-э) сейчас собрать его //	563.927	568.678	questions_wav/ordS79-13_question_1700.wav
ordS79-13	ну / не вышибет / греться не будет ?	577.66	579.298	questions_wav/ordS79-13_question_1701.wav
ordS79-13	течь не будет ?	580.1610000000001	580.922	questions_wav/ordS79-13_question_1702.wav
ordS79-13	*Н () (н-н) датчик не нужен тут / () ведь да / получается ?	600.146	602.771	questions_wav/ordS79-13_question_1703.wav
ordS79-13	надо () наставить ?	603.853	604.691	questions_wav/ordS79-13_question_1704.wav
ordS79-13	ты же приносил // # хотя / в принципе(:) () сейчас же идут () некоторые / вот я () вот не помню / вот эта стрелка ?	611.907	616.104	questions_wav/ordS79-13_question_1705.wav
ordS79-13	то есть / вот эта агреганка // некоторые агреганки / идут (э) с это / с(:)... () самотёчные / да / ну как этот ... @ самой стрелкой ?	616.416	621.022	questions_wav/ordS79-13_question_1706.wav
ordS79-13	а это что это ? # это () обычный коллектор //	637.074	639.167	questions_wav/ordS79-13_question_1707.wav
ordS79-13	что мне тогда с этим то делать ?	642.826	644.119	questions_wav/ordS79-13_question_1708.wav
ordS79-13	а если перемотают / а схему не сделают / и чего ?	657.42	659.747	questions_wav/ordS79-13_question_1709.wav
ordS79-13	и потом ?	685.651	686.167	questions_wav/ordS79-13_question_1710.wav
ordS79-13	что мне с ним делать ?	686.313	687.151	questions_wav/ordS79-13_question_1711.wav
ordS79-13	а / насос то ?	712.313	712.938	questions_wav/ordS79-13_question_1712.wav
ordS79-13	ну / чего ?	748.572	749.021	questions_wav/ordS79-13_question_1713.wav
ordS79-13	контакты расклеились ?	758.126	759.572	questions_wav/ordS79-13_question_1714.wav
ordS79-13	ну () тогда () ну ладно / окей ?	776.307	777.682	questions_wav/ordS79-13_question_1715.wav
ordS79-13	опять влажные / да ?	781.264	782.319	questions_wav/ordS79-13_question_1716.wav
ordS79-13	не видно ?	790.355	790.85	questions_wav/ordS79-13_question_1717.wav
ordS79-13	видать ?	792.831	793.253	questions_wav/ordS79-13_question_1718.wav
ordS79-13	а / ну тут вроде(:) *Х они тут (...) как называется ?	796.482	799.201	questions_wav/ordS79-13_question_1719.wav
ordS79-13	вот / видишь ?	813.558	814.136	questions_wav/ordS79-13_question_1720.wav
ordS79-13	с него / получается / да ? # нет ... ну / () да //	815.6	817.168	questions_wav/ordS79-13_question_1721.wav
ordS79-13	угу / мне так кажется / с него / *Н... # больше () больше ничего нету ?	820.012	823.083	questions_wav/ordS79-13_question_1722.wav
ordS88-01	что ты делаешь ? / это сама помою потом //	01.662	03.936	questions_wav/ordS88-01_question_1723.wav
ordS88-01	м ?	07.956	08.424	questions_wav/ordS88-01_question_1724.wav
ordS88-01	ты сходишь в магазин за майонезом ? / я пока сделаю //	11.046	13.476	questions_wav/ordS88-01_question_1725.wav
ordS88-01	принципиально важно ?	19.932	21.258	questions_wav/ordS88-01_question_1726.wav
ordS88-01	почему ? / *П надо всё сделать / иначе *Н всё испортится // @ ну ...	28.830	31.908	questions_wav/ordS88-01_question_1727.wav
ordS88-01	ну они ж не вкусные когда не свежие // # почему ?	33.618	35.580	questions_wav/ordS88-01_question_1728.wav
ordS88-01	а что с ним не так то будет ?	39.228	40.734	questions_wav/ordS88-01_question_1729.wav
ordS88-01	срок годности // # ну Никит% ну что за глупости / на булке тоже написано что семьдесят два часа срок годности / но мы никогда не ... # когда мы будем делать то ещё ?	43.008	49.434	questions_wav/ordS88-01_question_1730.wav
ordS88-01	да ? / ты думаешь ? # да //	52.830	54.030	questions_wav/ordS88-01_question_1731.wav
ordS88-12	то есть они ехали / они повернули направо / да ?	04.122	06.936	questions_wav/ordS88-12_question_1732.wav
ordS88-12	и что мне по кочкам надо из-за этого лететь ?	50.646	52.764	questions_wav/ordS88-12_question_1733.wav
ordS88-12	ну в принципе она асфальтовая / только кочек(?) *Н // # асфальтовая ?	66.054	69.72	questions_wav/ordS88-12_question_1734.wav
ordS88-12	что ?	86.916	87.354	questions_wav/ordS88-12_question_1735.wav
ordS88-12	*Г почему написано только на нём ?	115.122	116.91	questions_wav/ordS88-12_question_1736.wav
ordS88-12	ну // # а что это ?	127.002	127.96	questions_wav/ordS88-12_question_1737.wav
ordS88-12	как это понимать ?	128.656	129.496	questions_wav/ordS88-12_question_1738.wav
ordS88-12	а подожди / ну как где там подъезд ещё есть ?	134.872	137.164	questions_wav/ordS88-12_question_1739.wav
ordS88-12	думаешь ?	151.182	152.016	questions_wav/ordS88-12_question_1740.wav
ordS88-12	твой брат // # что ? # твой брат говорил озеро Донцо$ //	183.24	186.702	questions_wav/ordS88-12_question_1741.wav
ordS88-12	ну что / кто кого ? *С	189.408	190.752	questions_wav/ordS88-12_question_1742.wav
ordS88-12	что за ?	196.5	197.394	questions_wav/ordS88-12_question_1743.wav
ordS88-12	блин / а нам что делать ?	265.194	266.736	questions_wav/ordS88-12_question_1744.wav
ordS88-12	сюда *Н // # а дальше что / машина ?	268.302	270.87	questions_wav/ordS88-12_question_1745.wav
ordS88-12	блять ну и куда ты ?	285.594	286.818	questions_wav/ordS88-12_question_1746.wav
ordS88-12	он там один что ли ? # да // # он совсем охерел ?	290.4	292.74	questions_wav/ordS88-12_question_1747.wav
ordS88-12	алло Маш% / ну как / *Н в селе вас найти ?	329.952	332.598	questions_wav/ordS88-12_question_1748.wav
ordS88-12	ну(:) / *П блин ну как тебе сказать / вы вы через поле проехали по(:) асфальтовой дороге / от трассы которой наша(?) ?	338.058	343.65	questions_wav/ordS88-12_question_1749.wav
ordS88-12	в деревне Донцо% ?	355.248	356.166	questions_wav/ordS88-12_question_1750.wav
ordS88-12	что / так вы у озера сейчас ?	379.068	380.874	questions_wav/ordS88-12_question_1751.wav
ordS88-12	тогда(:) собственно *Н вы / проезжали какой-то поворот(?) *Н который через *Н идёт ?	389.364	394.35	questions_wav/ordS88-12_question_1752.wav
ordS88-12	ну в каком месте должен быть ?	403.746	405.24	questions_wav/ordS88-12_question_1753.wav
ordS88-12	где он именно то ?	412.806	413.844	questions_wav/ordS88-12_question_1754.wav
ordS88-12	напротив чего именно ?	420.57	422.034	questions_wav/ordS88-12_question_1755.wav
ordS88-12	ты / то есть / в нём / поворот ?	430.548	432.846	questions_wav/ordS88-12_question_1756.wav
ordS88-12	вы ехали из Вырицы$ да ?	468.702	470.484	questions_wav/ordS88-12_question_1757.wav
ordS88-12	вы его что / проехали / недоехали / переехали / где этот чёртов поворот ?	474.9	479.478	questions_wav/ordS88-12_question_1758.wav
ordS88-12	вы вот до него доехали / там (...) буквально пятьдесят метров *Н // # вы смысле поворот на Село$ ?	492.51	496.854	questions_wav/ordS88-12_question_1759.wav
ordS88-12	как понять пов... // # а ? # как понять повотор на Село$ / если Село$ / он находится на трассе прямо ! @ *Н //	497.43	502.956	questions_wav/ordS88-12_question_1760.wav
ordS88-12	и что вы делали ? # проехали мимо //	528.606	530.058	questions_wav/ordS88-12_question_1761.wav
ordS88-12	вы в посёлке или где вы вообще ?	540.138	542.448	questions_wav/ordS88-12_question_1762.wav
ordS88-12	нормальная тема ?	580.398	581.424	questions_wav/ordS88-12_question_1763.wav
ordS88-12	с чего ты взял что это начало ?	604.266	605.844	questions_wav/ordS88-12_question_1764.wav
ordS88-12	ну и хорошо / и что ?	610.692	612.012	questions_wav/ordS88-12_question_1765.wav
ordS88-12	у них же нет навигатора с картой / они ехали так как Никита% говорит / они (...) откуда знали что вот это вот Село$ ? # Никита% знает что это Село$ он смотрел по карте //	620.448	628.446	questions_wav/ordS88-12_question_1766.wav
ordS88-12	как убрать ? # мы зря тупили(?) //	637.884	639.684	questions_wav/ordS88-12_question_1767.wav
ordS88-12	м ?	643.602	644.052	questions_wav/ordS88-12_question_1768.wav
ordS88-12	куда мы сейчас пытались подъехать ? # ну //	681.396	683.172	questions_wav/ordS88-12_question_1769.wav
ordS88-12	а что стоять то ? # *К	704.046	705.588	questions_wav/ordS88-12_question_1770.wav
ordS88-12	так а что ты сейчас предлагаешь / искать эту асфальтированную дорогу ? # да //	709.662	712.8	questions_wav/ordS88-12_question_1771.wav
ordS88-12	давай поедем а ?	733.122	734.436	questions_wav/ordS88-12_question_1772.wav
ordS91-16	а что ? //	11.490	12.050	questions_wav/ordS91-16_question_1773.wav
ordS91-16	о чем ? //	12.335	13.045	questions_wav/ordS91-16_question_1774.wav
ordS91-16	о чем ты ? //	14.480	15.360	questions_wav/ordS91-16_question_1775.wav
ordS91-16	где он там кстати ? //	36.555	37.750	questions_wav/ordS91-16_question_1776.wav
ordS91-16	Валер% / ну сколько раз надо сказать ? / загляни в холодильник и посмотри ! //	40.935	44.715	questions_wav/ordS91-16_question_1777.wav
ordS91-16	нашел ? //	55.500	311.19	questions_wav/ordS91-16_question_1778.wav
ordS91-16	ну я тебе сказала Лёне% дай / ты слышишь или нет что я говорю ? //	77.72	80.71000000000001	questions_wav/ordS91-16_question_1779.wav
ordS91-16	чем ты занят ? / привет //	105.175	106.52000000000001	questions_wav/ordS91-16_question_1780.wav
ordS91-16	таблетки съел ? //	111.485	112.50999999999999	questions_wav/ordS91-16_question_1781.wav
ordS91-16	а ? //	114.99000000000001	308.81	questions_wav/ordS91-16_question_1782.wav
ordS91-16	что не видишь / нашел ? //	129.05	130.6	questions_wav/ordS91-16_question_1783.wav
ordS91-16	что ? //	136.45499999999998	328.25	questions_wav/ordS91-16_question_1784.wav
ordS91-16	ты кушал уже / или как ? //	163.88	165.805	questions_wav/ordS91-16_question_1785.wav
ordS91-16	подожди / ты занимался ? //	184.35	186.0	questions_wav/ordS91-16_question_1786.wav
ordS91-16	а че ты ... / (э) перерыв сделай там / а потом (...) поешь / *П или ты уже ел ? //	187.55	192.19	questions_wav/ordS91-16_question_1787.wav
ordS91-16	ты меня слышишь или нет ? //	211.475	212.815	questions_wav/ordS91-16_question_1788.wav
ordS91-16	к Валере% можешь подойти или нет ? //	219.45499999999998	221.45499999999998	questions_wav/ordS91-16_question_1789.wav
ordS91-16	все ? //	224.63	225.135	questions_wav/ordS91-16_question_1790.wav
ordS91-16	ну / понятно все или нет ? //	227.565	229.25	questions_wav/ordS91-16_question_1791.wav
ordS91-16	а что непонятно ? //	230.57	231.70499999999998	questions_wav/ordS91-16_question_1792.wav
ordS91-16	спросить можешь у него или нет ? //	240.575	242.305	questions_wav/ordS91-16_question_1793.wav
ordS92-09	так ? //	41.508	41.832	questions_wav/ordS92-09_question_1794.wav
ordS92-09	то есть Штапеля% пятьдесят ?	82.416	83.724	questions_wav/ordS92-09_question_1795.wav
ordS92-09	вот / а вам тоже там шестьсот рублей / на(:) эти сто пятьдесят килограмм / это получиться шесть рублей плюс к цене // @ аллё / *П разговаривает по телефону / что передать ?	190.608	196.812	questions_wav/ordS92-09_question_1796.wav
ordS92-09	угу // @ *Х пятьсот килограмм да / то есть если вы будете брать по одной по две коробки / то это идет мелко(:)розничный прайс / ну там отличие будет / грубо говоря / плюс два рубля к цене // @ угу / кого ? / *Н / хорошо //	200.838	209.808	questions_wav/ordS92-09_question_1797.wav
ordS92-09	поэтому и у нас ... / (э) кому-то мы привозим / они сразу отдельно платят за медсправки / за доставку // @ аллё / *П да / привет / привет / как дела ?	278.952	284.196	questions_wav/ordS92-09_question_1798.wav
ordS92-09	после тонны двести десять / то есть две ветсп... / ну это на четыре пункта // @ [м] / угу / тепло было ?	299.43	303.804	questions_wav/ordS92-09_question_1799.wav
ordS92-09	и он за это не хочет в принципе платить / поэтому(:) как-то так / находим подход ко всем // @ угу / угу / собираетесь да ?	321.108	326.034	questions_wav/ordS92-09_question_1800.wav
ordS92-09	угу / угу / во сколько / во сколько у вас (...) там (...) регистрация то ? @ его еще называют огузок //	348.942	353.562	questions_wav/ordS92-09_question_1801.wav
ordS92-09	пароход / самолет ?	358.824	359.994	questions_wav/ordS92-09_question_1802.wav
ordS92-09	вот / двадцать пятьдесят посадка уже ?	362.562	364.542	questions_wav/ordS92-09_question_1803.wav
ordS92-09	а регистрация во сколько у вас / с(:)емь ?	373.596	375.906	questions_wav/ordS92-09_question_1804.wav
ordS92-09	да они актуальны // на сегодняшний день / ну поскольку *В ситуация на рынке меняется почти каждый день // @ [м] ?	457.422	462.534	questions_wav/ordS92-09_question_1805.wav
ordS92-09	я говорю / почему вы не пишете номера исследований ? / они говорят а у нас как бы(:) / вот по нашему управлению / говорят мы все пишем ...+	607.05	613.056	questions_wav/ordS92-09_question_1806.wav
ordS92-09	кто ты этому так ? @ и в Торг(?) также // # {м} ? # и в Торг(?) можно также сказать //	663.798	667.482	questions_wav/ordS92-09_question_1807.wav
ordS92-09	как зовут ?	792.042	792.66	questions_wav/ordS92-09_question_1808.wav
ordS92-09	от кого ?	884.784	885.498	questions_wav/ordS92-09_question_1809.wav
ordS98-18	*Н ? # нет //	06.464	08.183	questions_wav/ordS98-18_question_1810.wav
ordS98-18	ой / *Н ?	08.726	09.753	questions_wav/ordS98-18_question_1811.wav
ordS98-18	*Н где ?	11.335	12.248	questions_wav/ordS98-18_question_1812.wav
ordS98-18	*Н //  # а Лена% (?) ?	12.248	13.679	questions_wav/ordS98-18_question_1813.wav
ordS98-18	так ты зачем ... ты () что делаешь ? @ *W //	19.003	21.201	questions_wav/ordS98-18_question_1814.wav
ordS98-18	не нормально ? # *Н //	30.782	31.700	questions_wav/ordS98-18_question_1815.wav
ordS98-18	ну что такое ?	37.572	39.083	questions_wav/ordS98-18_question_1816.wav
ordS98-18	мама с папой пришли / ты что не рада ?	41.588	44.109	questions_wav/ordS98-18_question_1817.wav
ordS98-18	как дела у нас (?) ?	52.926	53.701	questions_wav/ordS98-18_question_1818.wav
ordS98-18	что плачет Кира% ?	54.455	55.606	questions_wav/ordS98-18_question_1819.wav
ordS98-18	Киру% надо пожалеть ?	55.785	56.940	questions_wav/ordS98-18_question_1820.wav
ordS98-18	куда ?	65.369	65.892	questions_wav/ordS98-18_question_1821.wav
ordS98-18	уже работать ?	67.369	68.116	questions_wav/ordS98-18_question_1822.wav
ordS98-18	а тебе ещё не дали расписание_то ? # да не дали / во вторник будут ... +	73.682	76.614	questions_wav/ordS98-18_question_1823.wav
ordS98-18	то есть (э-э) сейчас предварительно вторник твой день ?	79.958	82.35	questions_wav/ordS98-18_question_1824.wav
ordS98-18	а четверг не твой ?	84.197	85.163	questions_wav/ordS98-18_question_1825.wav
ordS98-18	а ?	89.06700000000001	1072.983	questions_wav/ordS98-18_question_1826.wav
ordS98-18	у тебя есть другие шнуры ?	96.562	97.437	questions_wav/ordS98-18_question_1827.wav
ordS98-18	оба ?	97.53999999999999	98.03	questions_wav/ordS98-18_question_1828.wav
ordS98-18	оба другие ?	98.814	99.936	questions_wav/ordS98-18_question_1829.wav
ordS98-18	как понять ?	100.376	100.8	questions_wav/ordS98-18_question_1830.wav
ordS98-18	а что ... что за бред делать у одной марки разные зарядки ?	104.932	108.208	questions_wav/ordS98-18_question_1831.wav
ordS98-18	а где у тебя зарядка_то ? на работе ?	109.279	110.85300000000001	questions_wav/ordS98-18_question_1832.wav
ordS98-18	ну что там / [м] ?	112.696	113.893	questions_wav/ordS98-18_question_1833.wav
ordS98-18	только проснулась что ли ?	117.923	118.944	questions_wav/ordS98-18_question_1834.wav
ordS98-18	что не в духе ?	119.49799999999999	120.617	questions_wav/ordS98-18_question_1835.wav
ordS98-18	ты_то хоть мне рад ?	123.667	124.705	questions_wav/ordS98-18_question_1836.wav
ordS98-18	ку ?	126.131	126.52	questions_wav/ordS98-18_question_1837.wav
ordS98-18	это мне ?	137.119	140.066	questions_wav/ordS98-18_question_1838.wav
ordS98-18	тебе дать ? # не / я поеду сейчас к Люсе% (?) //	145.597	147.585	questions_wav/ordS98-18_question_1839.wav
ordS98-18	ты будешь ?	147.585	148.196	questions_wav/ordS98-18_question_1840.wav
ordS98-18	я за...#  дать тебе Лёва% / тоже ? @ а ?	148.916	150.632	questions_wav/ordS98-18_question_1841.wav
ordS98-18	ну хочешь покушай вот / картошку мне дали на ...  # не / я (...) у меня есть еда вся () полностью // давай / поешь // // # ну что ? ты маме рада ?	159.27100000000002	165.754	questions_wav/ordS98-18_question_1842.wav
ordS98-18	ты маме рада ? ты больше плакать не будешь ? @ есть картошка / овощи / колбаса / (э-э) суп есть //	165.754	170.40699999999998	questions_wav/ordS98-18_question_1843.wav
ordS98-18	можно поцеловать девочку ? # нет //	177.387	179.142	questions_wav/ordS98-18_question_1844.wav
ordS98-18	почему ? @ *С //	179.317	180.744	questions_wav/ordS98-18_question_1845.wav
ordS98-18	да мы с ней сегодня всех строго *Н // @ почему ?	181.531	183.42	questions_wav/ordS98-18_question_1846.wav
ordS98-18	да ?	183.573	221.131	questions_wav/ordS98-18_question_1847.wav
ordS98-18	почему ?	187.046	1483.667	questions_wav/ordS98-18_question_1848.wav
ordS98-18	сейчас можно пощекотать значит можно // можно пощекотать ? @ не хотел сначала укладывать / вот (э-э) ... @ а кто укладывал ? деда ?	188.033	192.027	questions_wav/ordS98-18_question_1849.wav
ordS98-18	нет // # а ждали деда ? @ хоть каплю *Н // @ нет //	192.027	194.537	questions_wav/ordS98-18_question_1850.wav
ordS98-18	так / тебе супчика давай чуть-чуть ?	198.192	199.617	questions_wav/ordS98-18_question_1851.wav
ordS98-18	*Н всё это носится // @ *Н // @ а ? @ мам //	199.617	201.28300000000002	questions_wav/ordS98-18_question_1852.wav
ordS98-18	с какими ?	211.119	211.647	questions_wav/ordS98-18_question_1853.wav
ordS98-18	вам тут не тесно ?	235.263	236.57	questions_wav/ordS98-18_question_1854.wav
ordS98-18	а где он ?	243.85	244.352	questions_wav/ordS98-18_question_1855.wav
ordS98-18	а где () этот рису(:)нок ?	244.91	246.637	questions_wav/ordS98-18_question_1856.wav
ordS98-18	а куда ты его девал ?	246.637	247.697	questions_wav/ordS98-18_question_1857.wav
ordS98-18	может деда куда-то его поднял (?) ? # ма... (э-м) Света% // # да //	249.051	252.189	questions_wav/ordS98-18_question_1858.wav
ordS98-18	с картошкой ?	257.782	258.305	questions_wav/ordS98-18_question_1859.wav
ordS98-18	Варя% как дела ? привет //	258.305	259.766	questions_wav/ordS98-18_question_1860.wav
ordS98-18	а у тебя как дела ?	264.83299999999997	265.801	questions_wav/ordS98-18_question_1861.wav
ordS98-18	а вы здесь ночуете ?	267.389	268.879	questions_wav/ordS98-18_question_1862.wav
ordS98-18	где здесь ?	269.82	270.459	questions_wav/ordS98-18_question_1863.wav
ordS98-18	здесь / в этой квартире ? # угу //	270.459	271.914	questions_wav/ordS98-18_question_1864.wav
ordS98-18	вот вам повезло_то ! у бабушки будете ночевать ? # да //	275.203	278.43399999999997	questions_wav/ordS98-18_question_1865.wav
ordS98-18	здо(:)рово // ты рада ?	279.931	281.474	questions_wav/ordS98-18_question_1866.wav
ordS98-18	ты по бабушке скучала ? @ мама ! смотри //	282.303	284.128	questions_wav/ordS98-18_question_1867.wav
ordS98-18	его зовут Анфиса% ? # ну нет / это () Варя% его так назвала // @ Варя% //	289.26800000000003	292.739	questions_wav/ordS98-18_question_1868.wav
ordS98-18	это () Тёма% кого нарисовал ?	297.073	298.813	questions_wav/ordS98-18_question_1869.wav
ordS98-18	и что ?	303.82	304.329	questions_wav/ordS98-18_question_1870.wav
ordS98-18	хочешь кефирик ?	312.279	313.128	questions_wav/ordS98-18_question_1871.wav
ordS98-18	я его с собой заберу // # бабушка / у тебя есть кефирик (?) ? # есть //	313.128	315.556	questions_wav/ordS98-18_question_1872.wav
ordS98-18	садись / сейчас достанем кефир как ты любишь ... а палочки ты знаешь где ?	327.423	331.757	questions_wav/ordS98-18_question_1873.wav
ordS98-18	мама / а вот эту ?	352.13	353.55899999999997	questions_wav/ordS98-18_question_1874.wav
ordS98-18	как открыть ?	354.155	355.551	questions_wav/ordS98-18_question_1875.wav
ordS98-18	дава... а вот такую хочешь трубочку ? # *N //	356.279	359.142	questions_wav/ordS98-18_question_1876.wav
ordS98-18	ты хочешь такую большую ?	359.304	360.666	questions_wav/ordS98-18_question_1877.wav
ordS98-18	ты греешь Кире% / да ?	366.677	367.741	questions_wav/ordS98-18_question_1878.wav
ordS98-18	Варе% то... Варе% тоже погрей // @ что ?	378.382	380.188	questions_wav/ordS98-18_question_1879.wav
ordS98-18	Варюш% / бери трубочку // # не(:)т / я не такую хочу // @ а что ты делаеш ? вот так (?) на руках //	382.384	386.739	questions_wav/ordS98-18_question_1880.wav
ordS98-18	ты хочешь такую / где пальмы (?) ?	388.435	390.319	questions_wav/ordS98-18_question_1881.wav
ordS98-18	зачем *Н ? # им тогда тепло(:) //	408.914	411.385	questions_wav/ordS98-18_question_1882.wav
ordS98-18	это всё  *Н ?	414.437	415.62	questions_wav/ordS98-18_question_1883.wav
ordS98-18	*Н / только что из неё пить ?	417.166	419.414	questions_wav/ordS98-18_question_1884.wav
ordS98-18	что за дети такие замечательные ? # *С //	420.722	423.984	questions_wav/ordS98-18_question_1885.wav
ordS98-18	ключ (?) *Н ?	447.251	447.79200000000003	questions_wav/ordS98-18_question_1886.wav
ordS98-18	ты сейчас туда  на двор / заберешь всё / да ? или там тебе одну сумку только забрать ? # нет и бросить и поставить (...) сумку одну //	454.844	460.975	questions_wav/ordS98-18_question_1887.wav
ordS98-18	что ты это ?	503.181	503.883	questions_wav/ordS98-18_question_1888.wav
ordS98-18	сил уже нет ?	507.199	508.305	questions_wav/ordS98-18_question_1889.wav
ordS98-18	можно ?	520.951	521.356	questions_wav/ordS98-18_question_1890.wav
ordS98-18	ура(:) / дай // # а ты когда смотрел последний раз ?	522.9159999999999	525.239	questions_wav/ordS98-18_question_1891.wav
ordS98-18	то есть три ?	529.329	529.732	questions_wav/ordS98-18_question_1892.wav
ordS98-18	что ?	536.899	1908.914	questions_wav/ordS98-18_question_1893.wav
ordS98-18	мама // @ ну чего ?	539.159	540.256	questions_wav/ordS98-18_question_1894.wav
ordS98-18	*Н // @ делали блокаду Ирусе% ?	540.351	542.203	questions_wav/ordS98-18_question_1895.wav
ordS98-18	только на один (?) смотреть ?	548.326	549.539	questions_wav/ordS98-18_question_1896.wav
ordS98-18	всё цело ?	565.915	566.556	questions_wav/ordS98-18_question_1897.wav
ordS98-18	мо...# что ? # а можно конфетку / мам ?	579.052	582.047	questions_wav/ordS98-18_question_1898.wav
ordS98-18	нет / у меня они не чешутся // # ну у тебя же чесались вчера ножки ? вот тут вот // чесались // вот пройдут когда цыпы ...+	585.768	594.457	questions_wav/ordS98-18_question_1899.wav
ordS98-18	что ? иди покажи / что //	606.437	607.941	questions_wav/ordS98-18_question_1900.wav
ordS98-18	а во что вы сегодня с Варей% играли ? девочки расскажите // # в дом // # мы cегодня играли в дом //	613.04	617.547	questions_wav/ordS98-18_question_1901.wav
ordS98-18	ты моя ... @ [м] / конфетку // # а кто () нарисовал бабе на стенке ?	625.275	629.281	questions_wav/ordS98-18_question_1902.wav
ordS98-18	и что теперь (?) будем делать ?	631.943	633.237	questions_wav/ordS98-18_question_1903.wav
ordS98-18	ты тоже кушаешь ? # угу //	634.396	635.642	questions_wav/ordS98-18_question_1904.wav
ordS98-18	ремонт ?	637.35	637.989	questions_wav/ordS98-18_question_1905.wav
ordS98-18	а кто будет делать ремонт ? @ ку-ку //	638.077	639.5889999999999	questions_wav/ordS98-18_question_1906.wav
ordS98-18	кто там ?	640.3	640.7909999999999	questions_wav/ordS98-18_question_1907.wav
ordS98-18	баба // @ Варя% ?	640.92	642.064	questions_wav/ordS98-18_question_1908.wav
ordS98-18	моя девочка // # Тёма% ?	644.628	646.92	questions_wav/ordS98-18_question_1909.wav
ordS98-18	ну всё... # Кира% / Тёма% ... ой / Варя% / тьфу ты / Лёва% / Тёма%_то тебя уложил спать ?	647.899	651.989	questions_wav/ordS98-18_question_1910.wav
ordS98-18	привет // # мам / можно ?	663.6	664.778	questions_wav/ordS98-18_question_1911.wav
ordS98-18	суп *Н // # да ? а хочешь хлебушка ?	670.816	673.249	questions_wav/ordS98-18_question_1912.wav
ordS98-18	а булочку (?) хочешь ?	677.853	678.902	questions_wav/ordS98-18_question_1913.wav
ordS98-18	что там *Н ?	692.046	692.701	questions_wav/ordS98-18_question_1914.wav
ordS98-18	хочешь кушать ?	695.693	696.515	questions_wav/ordS98-18_question_1915.wav
ordS98-18	сколько *Н стоит ?	707.832	708.755	questions_wav/ordS98-18_question_1916.wav
ordS98-18	да ? кушай // я говорю / хит //	721.659	723.09	questions_wav/ordS98-18_question_1917.wav
ordS98-18	хорошо ?	763.127	763.704	questions_wav/ordS98-18_question_1918.wav
ordS98-18	как папа Лёшы%_то ?	810.967	812.045	questions_wav/ordS98-18_question_1919.wav
